num,chr1,chr2,start1,end1,start2,end2,pvalue,length,ks_median,ks_average,hocv1,hocv2,hocv3,hocv4,hocv5,hocv6,hocv7,hocv8,block1,block2,ks,density1,density2,CSR,module,Ts
236,21,4,273,338,701,752,0.00,5,0.604854891773907,0.7431240402321325,0.0,0.2,0.6,0.6,0.8,0.8,1.0,1.0,273_291_332_336_338,701_734_738_741_752,1.71045463970644_0.982977168825268_0.240784168984723_0.604854891773907_0.176549331870325,0.07575757575757576,0.09615384615384616,0,0,0
237,21,4,287,209,2152,2171,0.00,5,1.210607620284885,1.2217281433359537,0.5,0.5,0.75,1.0,1.0,1.0,1.0,1.0,287_281_253_252_209,2152_2153_2169_2170_2171,1.36530342724704_1.85473962853165_-2.0_1.05591181332273_0.610957704242395,0.06329113924050633,0.25,0,0,0
238,21,1,745,419,4443,4761,0.00,28,0.950829929233987,1.0675024264610813,0.25925925925925924,0.5925925925925926,0.7037037037037037,0.7407407407407407,0.9629629629629629,0.9629629629629629,1.0,1.0,745_740_737_723_711_707_685_681_658_648_647_641_636_633_588_549_545_524_515_501_488_478_471_467_466_455_449_419,4443_4445_4453_4469_4479_4482_4499_4505_4520_4531_4534_4547_4558_4562_4599_4637_4645_4662_4682_4703_4728_4733_4741_4744_4746_4749_4752_4761,0.659548511620342_0.695898814258676_0.950829929233987_0.80772211272844_0.455263520122506_0.663339344517664_0.539342000222405_-2.0_1.21942738158721_1.87146320265566_0.84184997307392_1.11569660687962_1.80006885410508_-2.0_-2.0_1.09990892149572_0.895850014629707_1.53077199385086_1.71205121127766_0.664105387347822_1.34940862176643_0.62162989086187_1.06183476214561_0.733331861643626_2.1702701388467_0.740427484542923_1.13040840989433_1.35711171221826,0.0856269113149847,0.0877742946708464,0,0,0
239,21,1,154,4,4849,4934,0.00,8,1.71849799730681,1.4464625827954511,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,154_116_109_108_95_87_38_4,4849_4882_4893_4894_4905_4910_4933_4934,0.945925411725194_1.81904630191381_1.4901536300148_1.97346463866778_0.130969441804285_-2.0_1.71849799730681_2.04718065813548,0.052980132450331126,0.09302325581395349,0,0,0
240,21,1,574,663,5163,5190,0.00,6,1.247408357622535,1.2920330994461182,0.3333333333333333,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,574_577_615_651_660_663,5163_5166_5174_5180_5188_5190,1.56294527223144_1.33243566364312_1.17015468276796_1.19184626278912_1.21142942549864_1.28338728974643,0.06666666666666667,0.21428571428571427,0,0,0
241,21,1,164,4,6,48,0.00,5,1.23255005125041,1.74737242786311,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,164_135_88_48_4,6_15_21_28_48,1.18838587798623_1.23255005125041_-2.0_-2.0_2.82118135435269,0.031055900621118012,0.11627906976744186,0,0,0
242,21,11,770,613,357,713,0.00,32,1.30071150365978,1.259691075265306,0.41935483870967744,0.7419354838709677,0.8709677419354839,0.8709677419354839,0.9354838709677419,1.0,1.0,1.0,770_768_761_759_756_746_732_726_718_711_706_688_686_681_670_662_661_654_652_651_642_640_636_632_629_627_621_620_618_617_614_613,357_358_368_372_374_384_396_402_411_420_425_453_468_474_502_506_509_512_516_517_563_567_596_602_625_641_687_697_701_710_713_713,1.38873716028064_0.753469807484434_0.630537451814761_0.622044209292047_1.71821999524842_1.30273480760587_1.5874731628332_0.860173147370679_0.70364872630521_0.6380910562342_1.39242137076945_0.830285941134803_1.21126254559585_2.32245680109778_1.44503677634937_1.62210679100082_2.34545899182959_0.398603638792154_1.74693204661087_0.998892307539656_1.52449968838595_1.41887382394825_1.03032420763694_1.2445090667215_1.15321556263904_0.915488806021906_1.52452034809606_1.30071150365978_1.21815531530324_1.8307322957116_1.37080597991042_-2.0,0.20253164556962025,0.0896358543417367,0,0,0
243,21,11,160,7,1607,2021,0.00,24,1.161354248525715,1.1326275410172608,0.6086956521739131,0.7391304347826086,0.8695652173913043,0.9130434782608695,1.0,1.0,1.0,1.0,160_130_126_122_117_110_104_99_97_96_95_83_66_59_57_55_51_49_41_32_19_16_14_7,1607_1615_1665_1697_1714_1719_1721_1747_1763_1766_1797_1809_1842_1869_1871_1872_1892_1896_1918_1958_1984_2000_2021_2021,-2.0_0.932074096410514_0.465277969922273_1.55583211803024_2.55964959412244_0.745353308906147_1.0862145278609_0.461514898055177_1.25362672878218_0.719259899610872_0.104516640682884_0.907956396556_1.41486151397623_1.68184381437029_1.24457740197383_0.701069203749961_1.27758361563242_0.967135937110942_1.53341523502425_1.73772658685837_1.68010887302003_1.23649396919053_0.65171357253326_-2.0,0.15584415584415584,0.05783132530120482,0,0,0
244,21,11,569,476,942,1034,0.00,8,0.913670371627188,1.135031365336771,0.42857142857142855,0.7142857142857143,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,569_564_553_537_534_527_523_476,942_947_973_991_996_1001_1012_1034,1.7673232307451_1.29282404022249_0.502905469448274_0.738442958650331_0.864291514086685_0.913670371627188_1.86576197257733_-2.0,0.0851063829787234,0.08602150537634409,0,0,0
245,21,11,592,534,794,831,0.00,5,1.05713485056897,1.0561021451452015,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,592_586_584_583_534,794_813_825_828_831,1.40037905475633_0.948760010716795_1.05713485056897_1.14371623634837_0.730520573335543,0.0847457627118644,0.13157894736842105,0,0,0
246,21,3,666,569,1057,1144,0.00,5,1.32096265110995,1.3600144620849755,-0.5,-0.25,0.25,0.5,0.5,0.5,1.0,1.0,666_658_652_607_569,1057_1071_1099_1110_1144,0.682147643217556_1.32096265110995_1.88850896288718_1.12512644775842_1.78332660545177,0.05102040816326531,0.056818181818181816,0,0,0
247,21,10,338,324,932,949,0.00,7,0.2220828950039955,0.19790657561338565,0.16666666666666666,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,338_332_328_327_326_325_324,932_938_942_943_946_949_949,0.0563801267668198_0.244628688295742_0.260924010659787_0.262834299387724_0.163135226857992_0.199537101712249_-2.0,0.4666666666666667,0.3888888888888889,0,0,0
248,9,1,71,389,3766,3865,0.00,15,1.252756032673565,1.2439320436923913,0.26666666666666666,0.6,0.8,0.8666666666666667,0.9333333333333333,0.9333333333333333,1.0,1.0,71_115_116_121_129_131_181_208_239_248_286_313_344_377_389,3766_3784_3786_3788_3792_3794_3803_3808_3815_3816_3825_3834_3840_3855_3865,1.4621608796236_0.522147587838352_-2.0_2.21160105164411_0.855897809252719_1.04819727042286_1.18436506741247_1.89529406817298_0.646554374118507_0.80385567371802_1.59259382032244_1.32575861296851_1.32114699793466_1.05658974129247_1.48888565697178,0.047021943573667714,0.15,0,0,0
249,9,1,682,593,3880,3979,0.00,6,0.9580979895511785,0.9745007822867364,-0.4,0.2,0.6,0.6,0.6,1.0,1.0,1.0,682_676_666_638_635_593,3880_3886_3924_3929_3955_3979,0.558889202854049_1.14201806430993_0.774177914792427_1.42291794719054_-2.0_-2.0,0.06666666666666667,0.06,0,0,0
250,9,1,174,274,961,1053,0.00,4,1.636318377792875,1.5790166758889417,0.25,0.5,0.5,1.0,1.0,1.0,1.0,1.0,174_212_224_274,961_975_1005_1053,1.85540277273386_2.06664761684664_1.41723398285189_0.976782331123377,0.039603960396039604,0.043010752688172046,0,0,0
251,9,12,217,319,2506,2612,0.00,18,1.18477853643153,1.2766187662411719,0.3333333333333333,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,1.0,1.0,217_222_225_226_227_229_233_234_237_246_259_268_271_272_276_296_308_319,2506_2509_2515_2516_2517_2520_2522_2524_2527_2550_2559_2563_2570_2573_2585_2603_2610_2612,1.45651810035177_0.6824874420659_1.49598667946296_1.38962476862573_0.925836223742225_1.01079784012441_0.414945713460554_2.34106863828272_2.35332461234776_1.41858586495006_0.643402321672608_1.00788723746677_1.35875923273865_0.77394068562708_1.6612860688602_0.983075508872558_2.14274229397949_0.918868559709648,0.17475728155339806,0.16822429906542055,0,0,0
252,9,12,205,71,2588,2691,0.00,10,0.800021014274853,0.8994578017590301,0.0,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.7777777777777778,0.7777777777777778,0.7777777777777778,205_203_200_198_196_184_156_122_121_71,2588_2635_2639_2641_2643_2647_2658_2678_2680_2691,1.05604784385271_0.800021014274853_0.722494260434346_0.549032057496232_0.365812486460244_1.43148126380816_1.44640425418132_0.681843198714845_-2.0_1.04198383660856,0.07407407407407407,0.09615384615384616,0,0,0
253,9,12,22,114,2264,2410,0.00,8,0.824629371833019,0.982072405704313,0.0,0.5,0.625,0.625,0.625,0.875,0.875,0.875,22_25_47_62_85_91_101_114,2264_2274_2288_2314_2328_2345_2371_2410,1.75692689358832_0.903203450433096_1.56150543250516_0.440491485659163_0.565050162239225_0.436130407062957_1.44721612091364_0.746055293232942,0.08602150537634409,0.05442176870748299,0,0,0
254,9,12,416,286,2405,2486,0.00,8,1.37511085373801,1.308992440744612,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,416_377_372_368_338_337_336_286,2405_2414_2417_2418_2458_2460_2465_2486,0.478163355576287_1.44522083245516_1.06511339180726_1.44817728459714_1.30500087502086_1.99388719948497_1.27667782901796_1.45969875799726,0.061068702290076333,0.0975609756097561,0,0,0
255,9,12,392,430,2691,2707,0.00,7,0.552910152873799,0.5998634318740598,-0.2857142857142857,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.8571428571428571,1.0,1.0,392_394_409_423_424_427_430,2691_2692_2695_2702_2703_2705_2707,0.519385168676433_0.552910152873799_0.800388840965268_0.512916371191309_0.344526206998219_0.739538095528018_0.729379186885372,0.1794871794871795,0.4117647058823529,0,0,0
256,9,12,24,86,1769,1814,0.00,4,1.1176043586017301,0.969694435091527,0.0,0.5,0.75,0.75,0.75,0.75,1.0,1.0,24_53_56_86,1769_1799_1800_1814,0.491589561260858_1.10991820043685_1.15197946190179_1.12529051676661,0.06349206349206349,0.08695652173913043,0,0,0
257,9,7,6,542,67,811,0.00,127,1.08630164998336,1.1182183019608558,0.48031496062992124,0.7559055118110236,0.8818897637795275,0.905511811023622,0.9291338582677166,0.968503937007874,0.984251968503937,0.9921259842519685,6_20_31_44_53_74_78_82_84_87_88_98_107_111_114_123_129_130_131_140_141_142_147_149_152_157_163_165_172_174_176_182_184_209_212_214_222_225_232_235_242_251_253_256_259_266_269_270_271_275_276_278_279_280_284_285_286_287_289_290_291_293_295_303_306_309_310_311_312_313_314_318_331_332_336_337_340_341_342_343_345_347_348_350_352_353_354_358_360_363_369_370_374_379_381_383_390_391_394_396_397_399_402_407_412_415_421_423_426_427_428_429_430_432_434_437_449_451_467_470_478_499_505_514_526_527_542,67_73_74_88_101_112_120_123_128_157_159_164_177_184_185_186_194_195_196_230_231_232_237_239_258_262_265_266_267_292_293_295_296_306_307_318_341_363_369_370_377_395_396_400_406_414_438_439_440_450_452_456_458_461_471_479_480_485_490_491_492_493_499_511_513_526_527_533_534_535_540_548_563_569_572_574_578_579_582_583_585_588_589_591_599_600_601_606_609_610_626_635_637_639_641_645_653_655_656_657_659_660_661_672_679_684_685_686_692_695_700_701_702_706_710_736_748_753_759_768_770_776_777_780_790_791_811,-2.0_0.586993781281019_1.17337795496614_0.740084443878499_0.930319908603146_0.888751352035539_1.7624054104649_1.19429261492124_0.602374999294804_1.495673654933_1.35907436509888_1.09888578956844_1.21728701388382_0.947965893198204_0.637870915195915_1.35445144909256_0.899064074654836_0.771512747966035_0.882693669077903_1.33121829740472_1.43242138228097_-2.0_1.39524873176215_-2.0_0.457539738124115_0.815574035990386_1.56073767152374_1.50734884174428_1.08228203500271_1.19743736466505_1.1910508221339_1.13052741143725_1.82408134816576_1.28669302720466_0.980421800084057_0.888814415003951_0.572071022274768_1.7077197908497_0.51963458382259_0.758415349914825_1.25517488512526_1.5746081763302_0.993616319703113_0.995443437852223_0.61303097934346_0.860882794991327_1.45033607820652_0.871105883538756_3.35167659965027_1.08708242446591_1.10346568046496_0.525542731340104_1.42827689070317_0.882504990806955_0.551738129974916_0.541784820314285_1.1043206348637_1.23144691313272_-2.0_0.862985360843373_0.650296517243573_1.25668328620397_1.14454222762129_1.37209570726571_2.65798686279406_1.06905958328652_1.73474326061636_1.41426453339185_0.969846838916909_1.12742164533784_1.8591601256332_0.684427718820189_1.0001548912464_0.382401170857247_1.11085865735338_1.13552755250928_0.704231036379981_0.691051612559676_1.89847978092909_2.45074949177818_0.887991256737757_0.950379329786641_1.7624698715701_1.44653172820329_1.16639049201327_0.366242264799215_1.09724630093316_0.758994313541822_1.08552087550081_0.464131841129572_0.71475506055932_0.647989557334256_1.27826401426221_0.939340780605149_0.869625493757341_1.52500254167333_1.26166675239021_1.28197553839268_0.590898707464001_1.72331819649938_1.3162245160097_0.964067615422757_1.01208154453529_-2.0_1.32219550354388_0.408739441500646_1.19345054477954_0.503783924879912_0.649812568008549_1.06424744274536_1.01888052098792_1.54204859744658_0.61596386364293_1.85738464324464_1.22272855279646_1.35125623327827_1.10305134442791_0.737050566043179_0.828829363483994_0.843881101348452_1.43365838066633_1.02123102982851_0.528784975852264_1.69743228409937_0.983567883073048_2.36328992139707_1.23893161912796,0.23649906890130354,0.1704697986577181,0,0,0
258,9,7,948,1116,1865,2346,0.00,79,1.11440641475843,1.11443268069287,0.7341772151898734,0.8607594936708861,0.9240506329113924,0.9493670886075949,0.9620253164556962,0.9746835443037974,1.0,1.0,948_951_954_958_959_960_961_964_969_970_971_972_979_980_982_985_986_987_988_989_990_991_992_993_994_995_998_1000_1003_1004_1012_1014_1019_1020_1022_1024_1025_1028_1029_1032_1035_1038_1039_1042_1045_1046_1049_1051_1052_1057_1059_1062_1063_1064_1066_1070_1090_1091_1092_1093_1094_1096_1097_1098_1099_1100_1101_1102_1104_1105_1107_1108_1109_1110_1111_1113_1114_1115_1116,1865_1866_1870_1874_1878_1879_1880_1892_1893_1894_1896_1925_1927_1929_1931_1932_1934_1935_1937_1938_1942_1943_1944_1945_1946_1951_1956_1966_1984_1988_1996_1998_2001_2002_2010_2019_2022_2035_2039_2044_2051_2077_2082_2083_2095_2096_2122_2134_2166_2181_2194_2198_2199_2201_2202_2221_2271_2279_2281_2283_2284_2288_2289_2296_2316_2317_2319_2322_2325_2327_2329_2332_2333_2334_2337_2340_2341_2344_2346,0.754030127739464_1.20200387687942_0.414750411612527_0.869717372949444_0.702742802297483_1.35218918660773_1.23297065945961_1.06002276231608_1.58195873159453_0.963487577161087_1.87770203215136_1.33758715753192_1.59375216117298_1.02407092444466_1.3063073818117_1.42444003946892_0.761702689101101_0.965353966761707_1.07480988527771_0.764343989252753_1.10669354283477_0.326526815821271_2.09596085957646_1.21330576641771_0.566115748237014_0.92601513434484_1.21792526393819_1.14585230494791_2.56202996602512_0.959826621827466_1.3748287715219_0.848368430949492_1.38797073272566_1.11029122242235_1.35525589399799_1.15920273317301_2.15839196247326_0.419333148694089_0.842494642619634_1.39456726385513_1.14892229397871_0.773901852686383_0.887879944315083_1.20724771544581_1.34974848655137_0.579442015039631_1.11440641475843_1.2710718557192_1.12164742984089_1.34807328695052_0.415505865105845_0.82632514906247_1.82914703346493_-2.0_0.867015785049504_0.53925743362612_2.8423026291652_1.36099987569611_1.12834567941699_0.527599186681383_2.22041399215172_0.563517424984401_2.02801345318069_0.419288231790349_1.01601307488846_1.14393147840185_0.766443736317984_0.518491771901486_1.40802783295343_1.33902287474373_0.34910384176596_-2.0_1.28791512034751_1.17071191205541_1.02606629746749_0.698359943533546_0.424118183579596_1.11613474523351_0.742002003503816,0.46745562130177515,0.16390041493775934,0,0,0
259,9,7,782,565,1631,1861,0.00,26,0.989311057977832,1.1044559893869788,0.8,0.84,0.96,0.96,1.0,1.0,1.0,1.0,782_774_764_761_760_743_742_735_730_724_722_714_709_708_705_700_695_689_669_659_656_646_629_626_610_565,1631_1654_1671_1673_1674_1692_1693_1695_1702_1728_1740_1750_1752_1753_1762_1776_1779_1786_1790_1811_1818_1827_1850_1851_1860_1861,1.26751623082853_1.08696531520748_-2.0_0.555504241817093_1.3013759013725_1.16920363144638_1.12959861642241_0.405013680889495_1.46736575320935_1.05965585723303_0.916455027735103_0.870985224701684_0.875187107027185_1.56425406857286_0.989311057977832_3.29102033568897_1.09021438162961_0.974529758522676_0.758428993844642_0.579284882727553_1.12639230564262_0.684104499409065_0.8823143474465_1.86429314993136_0.899443543753898_0.80298182163664,0.11926605504587157,0.11255411255411256,0,0,0
260,9,7,165,6,2475,2635,0.00,14,1.3601741844083302,1.366596091143766,-0.23076923076923078,0.15384615384615385,0.38461538461538464,0.6153846153846154,0.7692307692307693,0.8461538461538461,0.9230769230769231,1.0,165_129_86_85_71_56_53_47_33_24_16_14_13_6,2475_2487_2522_2524_2540_2571_2572_2582_2600_2612_2630_2634_2635_2635,1.26546874938867_1.46593518810468_1.64909536537392_0.447907188777468_1.43493793696538_1.5527115558616_1.28541043185128_2.55799961481827_1.47379475279113_-2.0_-2.0_0.903754682666793_1.11781398588393_1.24432364124207,0.0875,0.08695652173913043,0,0,0
261,9,7,578,470,782,850,0.00,7,1.14716267833199,1.1276175323307316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,578_574_565_546_542_518_470,782_804_809_810_811_815_850,0.924042152781535_1.31338252948434_1.05539373753602_0.556505348126244_1.23893161912796_1.67744980692829_-2.0,0.06422018348623854,0.10144927536231885,0,0,0
262,9,7,934,851,1546,1594,0.00,7,1.06061818837657,1.0942507584260237,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,934_932_931_924_922_900_851,1546_1548_1549_1561_1562_1583_1594,1.08236551557195_1.06857292633297_1.04360597378796_1.06061818837657_0.628147476354201_0.458846568350865_2.31759866020765,0.08333333333333333,0.14285714285714285,0,0,0
263,9,7,554,427,2365,2417,0.00,5,1.069794525638185,1.740936134230005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,554_514_491_477_427,2365_2401_2406_2415_2417,0.949906954191659_1.02792301577518_3.87424853145199_1.11166603550119_-2.0,0.0390625,0.09433962264150944,0,0,0
264,9,7,794,860,1367,1395,0.01,4,1.08304720244301,1.062578928050552,0.5,0.75,0.75,0.75,0.75,1.0,1.0,1.0,794_843_853_860,1367_1379_1394_1395,0.961614779402708_1.04547705157764_1.12061735330838_1.12260652791348,0.05970149253731343,0.13793103448275862,0,0,0
265,9,10,748,574,2156,2470,0.00,21,1.08664057950981,1.2424485950298567,0.4,0.65,0.85,0.9,0.95,0.95,1.0,1.0,748_747_745_741_724_713_712_703_694_691_677_670_648_629_625_624_611_604_603_590_574,2156_2161_2165_2185_2200_2214_2216_2238_2277_2288_2318_2321_2338_2362_2378_2383_2390_2434_2447_2470_2470,1.44113902194837_2.76740921583522_1.08664057950981_2.22265112366713_1.25167573739205_1.82711830416978_1.0377058715941_1.32616491832795_0.53110937360262_0.51834472306513_-2.0_0.942755354355244_1.0335295184138_1.22293476873529_1.65668060860137_0.651871971491936_1.2000690375119_0.789723027499606_1.05632246163044_1.04267768821553_-2.0,0.12,0.06666666666666667,0,0,0
266,9,10,879,937,1640,1674,0.00,6,1.213499975629245,1.2765000691953599,0.16666666666666666,0.3333333333333333,0.5,0.5,0.6666666666666666,0.8333333333333334,1.0,1.0,879_884_887_888_890_937,1640_1653_1654_1655_1666_1674,1.18122349494971_1.24577645630878_0.690932578055421_1.86331440117731_2.12776240035598_0.549991084324957,0.1016949152542373,0.17142857142857143,0,0,0
267,9,10,372,321,1334,1373,0.00,6,1.392499814799815,1.398586162004971,0.0,0.2,0.8,1.0,1.0,1.0,1.0,1.0,372_355_346_343_338_321,1334_1355_1363_1365_1373_1373,1.32108830856604_0.476530674733589_0.740502672558227_1.66464386479526_1.46391132103359_2.72484013034312,0.11538461538461539,0.15,0,0,0
268,9,10,935,843,1726,1818,0.00,6,1.18366760901457,0.977567387443257,0.0,0.2,0.4,0.6,0.6,0.8,0.8,0.8,935_930_926_925_892_843,1726_1739_1752_1755_1798_1818,1.18366760901457_0.358291563617726_1.23279777385622_1.66505313464056_0.448026856087209_-2.0,0.06451612903225806,0.06451612903225806,0,0,0
269,9,8,1098,956,553,641,0.00,8,1.98216766535326,1.4919540734969736,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,1098_1072_1030_1029_1014_1006_1002_956,553_559_605_607_630_634_637_641,0.490165957810652_0.875682364431624_2.032180943731_2.02186577443184_0.896740847973721_1.98216766535326_2.14487496074672_-2.0,0.055944055944055944,0.0898876404494382,0,0,0
270,9,8,776,836,2815,2852,0.00,4,0.8621929484944171,0.8533280891148186,0.25,0.5,0.75,1.0,1.0,1.0,1.0,1.0,776_786_795_836,2815_2824_2839_2852,0.94855723919034_0.922487094392473_0.801898802596361_0.7403692202801,0.06557377049180328,0.10526315789473684,0,0,0
271,9,6,995,869,3062,3165,0.00,6,1.45663720010031,1.3421110585982456,0.0,0.2,0.4,0.4,0.6,0.6,0.8,0.8,995_959_927_925_919_869,3062_3082_3109_3111_3152_3165,1.4850313137427_0.766649794139514_1.42824308645792_1.17967889455561_1.51031963238015_1.68274363031358,0.047244094488188976,0.057692307692307696,0,0,0
272,9,6,169,57,3335,3474,0.00,5,1.40265006405628,1.2532653345930909,-0.5,0.0,0.5,0.5,0.5,1.0,1.0,1.0,169_157_112_102_57,3335_3372_3415_3465_3474,2.16543273375634_0.526267216451575_1.40265006405628_1.47180962844066_0.700167030260599,0.04424778761061947,0.03571428571428571,0,0,0
273,9,6,995,1036,3062,3107,0.00,4,1.108354190898363,1.2080459802384764,0.25,0.5,1.0,1.0,1.0,1.0,1.0,1.0,995_997_999_1036,3062_3066_3067_3107,1.4850313137427_0.731677068054026_1.88402648788218_0.731449051274999,0.09523809523809523,0.08695652173913043,0,0,0
274,9,3,6,565,3770,4199,0.00,143,0.992929875118621,1.0800855744030322,0.5804195804195804,0.8391608391608392,0.9090909090909091,0.9440559440559441,0.958041958041958,0.986013986013986,1.0,1.0,6_8_13_16_17_18_19_20_28_44_45_50_52_53_54_59_60_62_65_69_70_72_73_74_75_78_82_83_84_85_86_90_91_93_97_99_100_101_104_105_108_109_111_112_114_115_117_130_131_150_152_157_167_168_169_170_171_177_184_185_186_187_188_189_191_192_193_195_196_210_216_219_221_222_223_225_228_231_245_250_253_263_265_267_272_274_277_278_280_283_284_289_295_304_306_313_316_318_327_340_341_343_347_350_353_355_358_360_363_365_368_369_374_382_383_388_391_394_395_396_412_415_416_423_428_429_430_432_434_437_444_445_451_464_469_472_483_495_503_514_526_554_565,3770_3772_3775_3782_3784_3785_3786_3794_3801_3809_3810_3813_3815_3816_3817_3820_3822_3823_3826_3827_3828_3832_3835_3838_3840_3841_3846_3847_3849_3850_3851_3852_3854_3856_3858_3859_3863_3865_3866_3875_3880_3881_3884_3885_3888_3889_3890_3898_3899_3911_3913_3918_3922_3927_3928_3932_3933_3940_3944_3945_3947_3948_3951_3954_3968_3969_3970_3971_3972_3976_3985_3987_3996_3997_3998_4000_4002_4003_4005_4010_4011_4016_4018_4019_4022_4023_4032_4034_4037_4039_4048_4052_4055_4065_4066_4072_4082_4083_4086_4092_4093_4094_4095_4097_4098_4099_4100_4104_4107_4108_4116_4117_4119_4123_4124_4125_4127_4128_4129_4130_4134_4140_4141_4144_4147_4148_4149_4153_4155_4157_4160_4162_4164_4167_4169_4175_4176_4178_4180_4182_4187_4196_4199,1.5752736361493_1.41086235507388_0.978390233982996_0.797837173144822_1.31001434595239_1.05397425405227_0.481163730216147_0.745183169228842_3.37641812740055_0.637169705255839_0.682838647209474_1.31596859071362_0.602429340384531_0.670429600035459_0.426539963729761_-2.0_0.606063080522117_0.655625771452818_1.22807610053222_1.08913421898646_0.304969405758095_0.350915683930829_0.992929875118621_0.518352847223941_0.446000569495755_1.97320365388255_1.30883276446492_0.731338661412158_0.367416018205696_0.67040403870388_2.560522366299_1.70407963012634_0.440544344784911_0.968711909418624_0.446887480659049_0.764845030696398_1.61484220692421_1.35722768233071_0.527521330477248_0.511083689517789_1.08265928058334_1.40799401816828_1.09045255100837_1.16966957772785_0.665275133604663_0.862713224409324_1.40489338773486_2.63370367552591_0.84204690985982_0.761814309900236_0.358816003593585_1.35330595637403_1.20351099615011_1.00508895936493_1.42870961458761_-2.0_1.62127264660786_0.65503742314716_1.44518574501174_1.45271901197527_1.3613730611312_1.12424352926228_0.479455642964846_0.599218777487_1.7874662036347_0.928676536098904_0.454403870212177_1.14056446782818_1.07645609481887_1.35152661550576_1.4458594049324_0.952716430289835_1.19055197972731_0.654287797897348_0.575452126094959_2.51532395196141_1.22229095283766_0.636116861467467_0.743414217645644_1.19130024160608_1.12774430568263_1.05759628402996_1.20752406713727_1.17509365345266_0.926993991332997_0.796327156276226_1.27895057840595_0.452701164431612_0.730735928992901_0.784731947574939_0.55663708021319_0.546210572837501_0.8791746807205_1.35104277171676_2.13880151166736_1.12094242391291_1.10961024728762_0.819182130286973_0.943849259626942_0.901039015836204_1.08499846338628_5.45377778016297_0.367245960860406_1.66149346423487_0.500535882417822_0.74342369928269_0.996401645225774_2.05497585305288_0.980490149486243_1.09838951895535_1.58807963647372_0.660010899747148_1.03471741672715_0.977100618216466_1.29261216723136_1.42242097897379_0.703972151826788_0.547668191545919_1.04100301138806_1.85551119329264_1.24893365688132_0.448672968047401_0.739676648314868_0.469106623192754_0.581822209557403_1.47029310820919_0.660921273945034_1.76457094407851_1.09301732752639_1.68473564064956_0.884823457851252_0.415096441770783_0.906714377047861_1.14489594559671_1.36000005783094_1.04398533417785_1.3900131199723_1.56292191902191_0.57099781301273_2.07650611718897_0.949629613386333_0.945936321991443_0.829489195471398,0.25535714285714284,0.3325581395348837,0,0,0
275,9,3,216,334,2962,3128,0.00,20,1.09930053118397,1.162669588384686,0.5,0.75,0.9,1.0,1.0,1.0,1.0,1.0,216_217_218_222_229_233_234_251_259_263_268_270_271_272_275_276_283_300_306_334,2962_2964_2965_2968_2973_2977_2979_2991_3006_3009_3014_3016_3018_3020_3027_3032_3038_3070_3083_3128,1.19975236874842_1.02292006832304_1.09930053118397_0.707003853134833_1.16641318703552_0.319146974142328_-2.0_0.810150686913029_0.671369962683065_1.0775733029199_1.06802601682705_1.19563510997862_1.33123118957651_0.345439875455874_1.46444935290458_2.45243590604928_0.966910104753893_1.82476945555668_1.97323969558611_1.39495453753633,0.16806722689075632,0.11976047904191617,0,0,0
276,9,3,394,445,3267,3346,0.00,14,0.8211614461773425,0.8881041677223804,0.35714285714285715,0.5,0.5714285714285714,0.7857142857142857,0.8571428571428571,0.9285714285714286,1.0,1.0,394_396_400_401_403_408_409_414_427_434_438_442_444_445,3267_3268_3283_3286_3289_3294_3300_3309_3328_3334_3343_3344_3345_3346,0.537977000916209_1.76735694359692_1.25671951174421_0.78312487095952_0.814281662874148_0.176766832783369_0.828041229480537_1.3106618175979_0.659301434001056_1.16590842716706_0.860533627124663_1.21499016089919_0.681839515722291_0.375955313246253,0.2692307692307692,0.175,0,0,0
277,9,3,86,3,799,885,0.00,11,1.0498978425078644,1.1092650239798107,0.0,0.4,0.8,0.9,0.9,0.9,1.0,1.0,86_84_82_74_72_66_48_47_25_13_3,799_803_804_816_817_825_832_851_873_881_885,1.7627172578822_0.598126361411488_1.12805804758221_0.971737637433519_0.556351732468288_1.34090697690124_0.832811250590447_1.72863028312299_0.856687688819835_1.31662300358589_-2.0,0.13095238095238096,0.12643678160919541,0,0,0
